id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
189315,Waide Fairhurst,57,A,178,Right,0,66.0,0.46,52.0,58.0,42.0,58.0,,,,,,
189316,Robert Taylor,62,M,183,Left,1,82.0,0.54,60.0,60.0,58.0,66.0,,,,,,
189324,Alex McCarthy,67,GK,193,Right,0,,,,,,,69.0,67.0,61.0,71.0,59.0,67.0
189332,Jordi Alba,77,M,170,Left,1,90.0,0.66,72.0,80.0,66.0,67.0,,,,,,
189338,Jonathan Urretaviscaya,73,A,171,Right,1,83.0,0.68,67.0,76.0,46.0,61.0,,,,,,
189342,Carlo Pinsoglio,65,GK,192,Left,0,,,,,,,65.0,60.0,59.0,72.0,58.0,65.0
189345,Dominic Peitz,66,M,196,Left,1,42.0,0.59,57.0,53.0,78.0,60.0,,,,,,
189354,Susaeta,75,M,179,Right,0,83.0,0.6900000000000001,73.0,76.0,47.0,60.0,,,,,,
189358,Shinji Kagawa,82,M,172,Right,1,86.0,0.72,71.0,87.0,45.0,54.0,,,,,,
189362,Hulk,85,A,180,Left,1,89.0,0.85,79.0,86.0,68.0,70.0,,,,,,
189373,Jean,74,M,170,Right,1,83.0,0.71,72.0,72.0,71.0,69.0,,,,,,
189387,Tom Mickel,66,GK,186,Right,0,,,,,,,69.0,64.0,68.0,67.0,47.0,64.0
189388,Dennis Diekmeier,73,D,188,Right,1,83.0,0.6,72.0,73.0,71.0,70.0,,,,,,
189389,Deniz Naki,68,A,176,Right,0,77.0,0.61,64.0,72.0,46.0,61.0,,,,,,
189390,Bastian Oczipka,71,D,184,Left,1,71.0,0.53,74.0,73.0,72.0,71.0,,,,,,
189391,Juanan,64,D,192,Left,1,53.0,0.34,54.0,45.0,71.0,56.0,,,,,,
189397,Florian Jungwirth,66,D,181,Right,0,69.0,0.33,60.0,49.0,66.0,68.0,,,,,,
189403,Nathan Baker,66,D,191,Left,0,62.0,0.38,43.0,40.0,69.0,69.0,,,,,,
189408,Lukas Rath,57,D,183,Left,0,66.0,0.32,49.0,55.0,61.0,62.0,,,,,,
189409,Dominik Doleschal,59,M,189,Right,0,74.0,0.49,55.0,60.0,44.0,57.0,,,,,,
189423,Souza,73,M,188,Right,0,66.0,0.65,70.0,74.0,74.0,63.0,,,,,,
189425,Bruno Gallo,63,M,180,Left,1,62.0,0.54,66.0,67.0,63.0,54.0,,,,,,
189430,Simone Colombi,60,GK,186,Right,0,,,,,,,62.0,60.0,52.0,62.0,45.0,56.0
189432,Amine Chermiti,67,A,177,Left,0,76.0,0.68,53.0,73.0,48.0,61.0,,,,,,
189436,Lorenzo Ariaudo,72,D,186,Left,0,64.0,0.43,61.0,51.0,71.0,74.0,,,,,,
189437,Cristian Pasquato,74,A,172,Right,1,86.0,0.74,70.0,82.0,46.0,46.0,,,,,,
189446,Junior Stanislas,68,M,183,Right,1,83.0,0.66,60.0,73.0,46.0,46.0,,,,,,
189447,Artur Sobiech,71,A,185,Right,1,70.0,0.65,53.0,68.0,51.0,76.0,,,,,,
189448,Michael Paton,63,A,178,Right,0,73.0,0.61,40.0,62.0,43.0,70.0,,,,,,
189449,Bruno Guarda,61,M,173,Right,0,66.0,0.5700000000000001,58.0,60.0,56.0,58.0,,,,,,
189451,Ariel Nahuelpan,70,A,187,Left,0,62.0,0.68,48.0,65.0,61.0,69.0,,,,,,
189456,Liam Cooper,60,D,180,Left,0,53.0,0.33,39.0,35.0,61.0,70.0,,,,,,
189459,Jaime Romero,67,M,177,Left,0,78.0,0.61,62.0,71.0,47.0,55.0,,,,,,
189461,Jack Wilshere,82,M,173,Left,1,77.0,0.6900000000000001,82.0,84.0,72.0,63.0,,,,,,
189462,David Hoilett,76,A,172,Right,1,91.0,0.68,65.0,77.0,52.0,68.0,,,,,,
189464,Dennis Daube,67,M,185,Right,0,69.0,0.58,64.0,68.0,64.0,57.0,,,,,,
189468,Candeias,69,A,177,Right,0,80.0,0.58,58.0,75.0,48.0,60.0,,,,,,
189470,Eltinho,67,D,172,Left,0,77.0,0.63,69.0,76.0,63.0,58.0,,,,,,
189477,Fausto Rossi,64,M,175,Right,1,71.0,0.59,70.0,65.0,50.0,56.0,,,,,,
189484,Davide Santon,75,D,187,Right,0,83.0,0.6,72.0,74.0,74.0,71.0,,,,,,
189485,Diego Farías,64,A,172,Right,1,77.0,0.54,54.0,68.0,47.0,63.0,,,,,,
189488,Anderson,69,D,188,Right,0,64.0,0.48,59.0,62.0,70.0,70.0,,,,,,
189490,Mirko Boland,67,M,174,Left,0,78.0,0.62,64.0,69.0,62.0,66.0,,,,,,
189491,Olcay Şahan,70,M,177,Right,0,80.0,0.63,63.0,75.0,51.0,62.0,,,,,,
189492,Stuart O'Keefe,59,M,173,Right,0,71.0,0.45,57.0,65.0,43.0,42.0,,,,,,
189498,Harry Forrester,61,A,176,Right,0,72.0,0.58,60.0,65.0,42.0,52.0,,,,,,
189501,Luca Di Laura,66,D,189,Right,0,61.0,0.41000000000000003,62.0,39.0,71.0,70.0,,,,,,
189502,Maikon Leite,74,A,167,Right,1,91.0,0.7000000000000001,56.0,82.0,42.0,57.0,,,,,,
189504,Pablo,69,D,175,Right,0,70.0,0.53,65.0,75.0,64.0,56.0,,,,,,
189505,Pedro,85,A,169,Right,1,86.0,0.76,78.0,84.0,53.0,62.0,,,,,,
189506,Victor Sánchez,71,M,174,Right,0,72.0,0.59,71.0,67.0,64.0,63.0,,,,,,
189508,Victor Vazquez,73,M,178,Right,1,59.0,0.67,74.0,76.0,53.0,54.0,,,,,,
189509,Thiago,79,M,172,Right,0,76.0,0.6900000000000001,73.0,82.0,60.0,62.0,,,,,,
189510,Jeffrén,75,A,176,Left,0,85.0,0.68,69.0,80.0,61.0,67.0,,,,,,
189511,Sergio Busquets,83,M,189,Right,1,59.0,0.58,79.0,74.0,80.0,68.0,,,,,,
189513,Dani Parejo,78,M,180,Right,0,67.0,0.6900000000000001,80.0,75.0,67.0,62.0,,,,,,
189529,Davy Claude Angan,76,A,182,Right,0,83.0,0.6900000000000001,41.0,82.0,56.0,75.0,,,,,,
189530,Sílvio,75,D,177,Right,0,80.0,0.65,74.0,74.0,74.0,73.0,,,,,,
189534,Willie Overtoom,74,M,170,Right,1,85.0,0.72,65.0,77.0,51.0,61.0,,,,,,
189541,Chris Solly,59,D,173,Right,0,69.0,0.36,62.0,55.0,61.0,61.0,,,,,,
189544,Simen Søraunet Wangberg,66,D,187,Right,0,70.0,0.4,51.0,40.0,67.0,72.0,,,,,,
189545,Charlie Barnett,57,M,178,Right,1,75.0,0.56,60.0,58.0,49.0,50.0,,,,,,
189556,Marco Martina Rini,64,M,181,Right,0,42.0,0.51,64.0,57.0,61.0,47.0,,,,,,
189557,Andrea Rispoli,67,D,187,Right,0,77.0,0.55,66.0,61.0,69.0,64.0,,,,,,
189560,Iborra,72,M,190,Right,1,51.0,0.55,63.0,59.0,76.0,58.0,,,,,,
189561,Bengali Fodé Koita,63,A,186,Right,1,75.0,0.56,41.0,61.0,50.0,62.0,,,,,,
189563,Simone Salviato,62,D,187,Right,0,53.0,0.52,54.0,55.0,69.0,69.0,,,,,,
189574,Iturraspe,73,M,187,Right,0,56.0,0.62,71.0,67.0,68.0,59.0,,,,,,
189575,Muniaín,78,A,169,Right,0,84.0,0.7000000000000001,67.0,84.0,50.0,57.0,,,,,,
189585,Tengarrinha,64,M,185,Right,1,62.0,0.42,58.0,53.0,70.0,64.0,,,,,,
189586,Dani Hernández,63,GK,196,Right,1,,,,,,,58.0,66.0,80.0,60.0,34.0,69.0
189591,Thomas Reifeltshammer,60,D,188,Right,0,54.0,0.19,32.0,35.0,62.0,70.0,,,,,,
189595,Mehmet Ekici,75,M,180,Right,0,73.0,0.72,73.0,78.0,62.0,54.0,,,,,,
189596,Thomas Müller,83,A,186,Right,1,83.0,0.8,71.0,78.0,57.0,72.0,,,,,,
189605,Markus Krauss,55,GK,195,Right,0,,,,,,,53.0,54.0,54.0,59.0,54.0,53.0
189606,Julian Baumgartlinger,71,M,181,Right,0,65.0,0.58,62.0,67.0,73.0,69.0,,,,,,
189607,Manuel Schäffler,62,A,186,Right,0,70.0,0.6,48.0,64.0,46.0,56.0,,,,,,
189614,Terry Gornell,60,A,180,Right,0,70.0,0.56,51.0,56.0,53.0,68.0,,,,,,
189615,Aaron Cresswell,64,D,170,Left,1,71.0,0.56,67.0,64.0,61.0,57.0,,,,,,
189619,Korey Smith,65,M,183,Right,0,75.0,0.43,64.0,67.0,66.0,47.0,,,,,,
189622,Luke Daley,59,A,180,Right,1,81.0,0.5,39.0,60.0,42.0,39.0,,,,,,
189626,Pim Balkestein,61,D,193,Left,1,64.0,0.45,54.0,35.0,67.0,62.0,,,,,,
189629,Ryan Donaldson,60,A,181,Right,0,72.0,0.61,36.0,61.0,38.0,64.0,,,,,,
189644,Eliton Deola,75,GK,189,Right,0,,,,,,,80.0,76.0,66.0,81.0,30.0,77.0
189648,Dirceu,65,D,189,Right,0,61.0,0.46,62.0,58.0,66.0,55.0,,,,,,
189669,Santiago Morero,71,D,184,Right,0,51.0,0.41000000000000003,56.0,45.0,74.0,72.0,,,,,,
189676,Lúcio,71,A,184,Left,1,84.0,0.64,49.0,65.0,55.0,72.0,,,,,,
189678,Scott Kay,60,M,179,Right,0,73.0,0.56,58.0,50.0,59.0,42.0,,,,,,
189679,Vladimir Weiss,74,A,176,Right,1,85.0,0.66,67.0,79.0,45.0,58.0,,,,,,
189680,Fábio,75,D,172,Right,0,83.0,0.58,73.0,77.0,71.0,62.0,,,,,,
189681,Rafael,76,D,172,Right,0,84.0,0.58,71.0,78.0,73.0,65.0,,,,,,
189682,Ben Mee,68,D,180,Left,0,69.0,0.44,52.0,47.0,70.0,77.0,,,,,,
189684,James Poole,61,A,177,Left,1,78.0,0.61,41.0,58.0,42.0,60.0,,,,,,
189686,Donal McDermott,65,M,176,Left,1,84.0,0.53,60.0,65.0,42.0,58.0,,,,,,
189687,Ryan McGivern,64,D,178,Left,0,71.0,0.42,63.0,50.0,67.0,67.0,,,,,,
189690,Guaita,76,GK,190,Right,0,,,,,,,77.0,75.0,69.0,85.0,57.0,78.0
189691,David Ball,62,A,183,Right,0,69.0,0.59,30.0,66.0,46.0,53.0,,,,,,
189692,Ian Daly,56,A,183,Right,0,71.0,0.56,36.0,50.0,34.0,61.0,,,,,,
189695,Jamie Devitt,62,M,177,Right,1,76.0,0.53,59.0,66.0,48.0,50.0,,,,,,
189701,Lombán,66,D,188,Right,0,50.0,0.55,53.0,47.0,71.0,65.0,,,,,,
189706,Victor Ramos,67,D,190,Right,0,72.0,0.35000000000000003,47.0,40.0,70.0,72.0,,,,,,
189707,Da Costa,70,GK,186,Right,0,,,,,,,68.0,66.0,60.0,76.0,49.0,72.0
189709,Alcala,60,D,196,Right,1,44.0,0.28,42.0,38.0,70.0,54.0,,,,,,
189712,Kevin Strootman,76,M,186,Left,0,59.0,0.72,76.0,69.0,72.0,59.0,,,,,,
189713,Erik Falkenburg,69,M,187,Right,0,64.0,0.66,66.0,69.0,58.0,56.0,,,,,,
189714,Csaba Horváth,59,D,192,Right,0,65.0,0.42,42.0,45.0,67.0,57.0,,,,,,
189715,Marko Vejinović,69,M,186,Left,0,66.0,0.65,66.0,70.0,61.0,61.0,,,,,,
189717,Reza Ghoochannejhad,63,A,180,Right,1,72.0,0.6,57.0,70.0,56.0,46.0,,,,,,
189723,Samuel Armenteros,69,A,179,Left,0,70.0,0.63,55.0,73.0,56.0,63.0,,,,,,
189725,Tom Cleverley,73,M,175,Right,1,77.0,0.7000000000000001,78.0,77.0,59.0,56.0,,,,,,
189727,Amine Linganzi,66,M,186,Right,0,62.0,0.56,58.0,60.0,67.0,69.0,,,,,,
189728,Guido Marilungo,71,A,176,Right,1,84.0,0.68,60.0,70.0,51.0,63.0,,,,,,
189729,Jonathan Rossini,67,D,185,Right,0,69.0,0.43,51.0,52.0,68.0,67.0,,,,,,
189730,Francesco Di Tacchio,60,M,185,Left,0,67.0,0.49,57.0,57.0,63.0,68.0,,,,,,
189734,Manuel Pascali,67,M,185,Right,1,63.0,0.48,62.0,65.0,73.0,71.0,,,,,,
189736,Federico Casarini,69,M,181,Right,1,81.0,0.61,72.0,72.0,65.0,54.0,,,,,,
189750,Gianluigi Bianco,62,D,184,Left,0,68.0,0.45,58.0,59.0,66.0,66.0,,,,,,
189751,Mirko Eramo,61,M,180,Right,0,72.0,0.5700000000000001,62.0,61.0,54.0,64.0,,,,,,
189755,Daniele Gasparetto,63,D,195,Right,1,60.0,0.4,44.0,30.0,70.0,67.0,,,,,,
189772,Martyn Woolford,64,M,183,Left,0,71.0,0.62,63.0,66.0,49.0,54.0,,,,,,
189779,Migjen Basha,66,M,179,Right,0,62.0,0.63,64.0,63.0,63.0,57.0,,,,,,
189792,Temitope Obadeyi,67,A,186,Right,0,78.0,0.66,56.0,71.0,53.0,65.0,,,,,,
189795,Éder,68,A,188,Right,0,72.0,0.6,48.0,66.0,58.0,65.0,,,,,,
189802,Damien McCrory,59,D,188,Left,0,70.0,0.44,60.0,54.0,63.0,61.0,,,,,,
189803,Soufian El Hassnaoui,64,A,183,Right,1,79.0,0.59,56.0,68.0,46.0,60.0,,,,,,
189805,Luuk de Jong,76,A,188,Right,0,71.0,0.74,67.0,78.0,56.0,70.0,,,,,,
189808,Patrick Madden,59,A,183,Right,1,77.0,0.53,25.0,56.0,38.0,55.0,,,,,,
189809,Darren Meenan,54,M,175,Left,0,62.0,0.46,50.0,58.0,38.0,49.0,,,,,,
189811,James Wallace,64,M,180,Right,1,66.0,0.59,66.0,63.0,58.0,63.0,,,,,,
189813,Mario Pacilli,55,A,175,Right,1,75.0,0.48,35.0,59.0,44.0,58.0,,,,,,
189817,Rivaldo,67,M,181,Left,0,65.0,0.58,69.0,69.0,64.0,58.0,,,,,,
189818,Renan,65,M,181,Left,0,64.0,0.48,65.0,44.0,66.0,63.0,,,,,,
189826,Daniel Ireland,58,GK,193,Right,0,,,,,,,64.0,44.0,53.0,68.0,61.0,53.0
189828,Mark Byrne,53,M,175,Right,1,75.0,0.47000000000000003,51.0,55.0,53.0,52.0,,,,,,
189835,Kyle Davies,60,D,185,Left,0,71.0,0.35000000000000003,45.0,43.0,64.0,62.0,,,,,,
189836,Joseph Mills,62,D,175,Left,0,73.0,0.53,60.0,61.0,63.0,61.0,,,,,,
189842,Oscar Gobern,60,M,180,Left,1,90.0,0.47000000000000003,58.0,67.0,55.0,58.0,,,,,,
189849,Moestafa El Kabir,73,A,177,Right,1,87.0,0.7000000000000001,49.0,77.0,54.0,60.0,,,,,,
189854,Kieran Djilali,60,M,178,Right,1,82.0,0.5700000000000001,53.0,64.0,51.0,54.0,,,,,,
189856,Markus Felfernig,63,M,172,Left,1,85.0,0.55,58.0,63.0,39.0,56.0,,,,,,
189858,Lázaro,62,M,179,Right,0,63.0,0.54,60.0,58.0,58.0,62.0,,,,,,
189860,Kiko,72,A,174,Right,1,85.0,0.59,64.0,79.0,56.0,54.0,,,,,,
189863,Scott Boden,57,A,180,Right,1,84.0,0.49,48.0,57.0,47.0,57.0,,,,,,
189865,David Templeton,71,A,176,Right,1,87.0,0.66,66.0,72.0,61.0,58.0,,,,,,
189874,Igor Martínez,68,A,170,Right,0,74.0,0.66,65.0,72.0,48.0,58.0,,,,,,
189881,Chris Smalling,77,D,192,Right,0,70.0,0.24,50.0,52.0,79.0,73.0,,,,,,
189884,Shannon Cole,59,D,176,Right,0,66.0,0.62,56.0,67.0,57.0,52.0,,,,,,
189885,Craig Noone,63,A,177,Left,1,81.0,0.48,61.0,62.0,46.0,54.0,,,,,,
189891,Fraser Franks,50,D,185,Right,0,62.0,0.31,39.0,41.0,56.0,60.0,,,,,,
189893,Lorenzo Del Prete,60,D,180,Right,0,74.0,0.4,63.0,52.0,60.0,60.0,,,,,,
189895,Enric Vallès Prat,66,M,189,Left,0,72.0,0.61,70.0,65.0,62.0,56.0,,,,,,
189899,Vito Wormgoor,66,D,188,Right,0,53.0,0.37,57.0,53.0,70.0,62.0,,,,,,
189902,Marian Kello,72,GK,188,Right,1,,,,,,,72.0,73.0,59.0,74.0,36.0,71.0
189909,Sam Slocombe,53,GK,183,Right,0,,,,,,,56.0,54.0,53.0,60.0,44.0,48.0
189921,Janusz Gancarczyk,64,M,179,Right,1,85.0,0.59,55.0,67.0,53.0,57.0,,,,,,
189922,Georg Niedermeier,73,D,189,Right,0,71.0,0.33,59.0,47.0,73.0,71.0,,,,,,
189923,Costa Nhamoinesu,67,D,187,Left,0,78.0,0.36,60.0,58.0,63.0,60.0,,,,,,
189939,Boubacar D. Dialiba,63,A,179,Left,1,77.0,0.58,56.0,65.0,44.0,57.0,,,,,,
189944,Lamine Gassama,69,D,181,Right,0,80.0,0.33,62.0,48.0,69.0,67.0,,,,,,
189954,Alberto,63,M,180,Right,1,65.0,0.6,70.0,70.0,59.0,63.0,,,,,,
189955,Ole Söderberg,60,GK,183,Right,0,,,,,,,63.0,61.0,58.0,66.0,50.0,61.0
189967,Bogdan Milić,64,A,201,Left,1,60.0,0.5700000000000001,54.0,59.0,59.0,57.0,,,,,,
189987,Kieron Cadogan,65,M,178,Right,1,81.0,0.52,62.0,63.0,52.0,41.0,,,,,,
189993,Ross Jenkins,63,M,180,Right,1,71.0,0.53,70.0,65.0,51.0,56.0,,,,,,
189996,Toscano,71,A,184,Right,1,70.0,0.71,68.0,71.0,54.0,68.0,,,,,,
190011,Michel Avanzini,56,M,175,Right,0,69.0,0.49,52.0,56.0,57.0,53.0,,,,,,
190014,Yannis Salibur,65,A,176,Left,0,80.0,0.54,55.0,72.0,47.0,60.0,,,,,,
190017,Dalibor Veselinović,65,A,198,Right,1,48.0,0.62,46.0,52.0,56.0,61.0,,,,,,
190025,Samuel,67,D,190,Left,0,60.0,0.41000000000000003,61.0,59.0,70.0,69.0,,,,,,
190030,Gareth Coughlan,57,A,179,Right,0,71.0,0.48,54.0,55.0,39.0,55.0,,,,,,
190031,Dane Massey,53,D,181,Left,0,58.0,0.47000000000000003,36.0,44.0,56.0,55.0,,,,,,
190032,Shane O'Neill,54,A,177,Right,0,60.0,0.52,33.0,55.0,37.0,54.0,,,,,,
190033,David Webster,53,D,178,Right,0,54.0,0.46,47.0,47.0,52.0,52.0,,,,,,
190034,Thimothée Kolodziejczak,69,D,185,Left,0,79.0,0.36,69.0,66.0,67.0,61.0,,,,,,
190037,Matteo Piccinni,62,D,187,Left,0,64.0,0.39,63.0,48.0,69.0,68.0,,,,,,
190041,Norichio Nieveld,65,D,185,Right,0,69.0,0.45,57.0,40.0,68.0,68.0,,,,,,
190057,Moïse Brou Apanga,72,D,180,Right,1,59.0,0.23,54.0,31.0,72.0,79.0,,,,,,
190060,Nzuzi Toko,57,M,171,Right,1,79.0,0.5,57.0,67.0,55.0,56.0,,,,,,
190061,Steven Deana,55,GK,188,Right,0,,,,,,,52.0,57.0,53.0,61.0,56.0,51.0
190074,Nunzio Di Roberto,64,M,177,Right,1,75.0,0.56,64.0,65.0,55.0,61.0,,,,,,
190075,Dieter Elsneg,62,A,176,Left,1,79.0,0.59,58.0,63.0,56.0,56.0,,,,,,
190076,Robert Gucher,56,M,184,Right,0,64.0,0.49,55.0,55.0,56.0,56.0,,,,,,
190083,Antonios Rikka,62,M,185,Right,0,63.0,0.55,63.0,69.0,65.0,66.0,,,,,,
190084,Panagiotis Tachtsidis,61,M,191,Left,0,58.0,0.5700000000000001,64.0,57.0,66.0,65.0,,,,,,
190086,Paolo Maino,56,D,192,Right,1,52.0,0.34,34.0,45.0,63.0,75.0,,,,,,
190093,Dani Castellano,62,M,175,Left,0,74.0,0.53,52.0,69.0,49.0,52.0,,,,,,
190094,Javi Castellano,64,M,185,Left,0,60.0,0.41000000000000003,53.0,52.0,66.0,61.0,,,,,,
190109,Dominic Adiyiah,63,A,172,Right,1,78.0,0.6,50.0,64.0,49.0,61.0,,,,,,
190122,Paul Coutts,66,M,183,Right,0,66.0,0.61,65.0,71.0,62.0,61.0,,,,,,
190127,Juan Estiven Vélez,66,D,172,Left,0,73.0,0.26,66.0,66.0,59.0,57.0,,,,,,
190140,Aidan White,64,D,173,Left,1,86.0,0.53,63.0,67.0,60.0,61.0,,,,,,
190143,José Ángel,74,D,182,Left,1,80.0,0.56,73.0,72.0,72.0,61.0,,,,,,
190149,De Marcos,71,M,180,Right,1,87.0,0.61,60.0,74.0,67.0,66.0,,,,,,
190150,Domínguez,78,D,189,Left,1,58.0,0.36,62.0,53.0,80.0,78.0,,,,,,
190159,Alex Marrow,65,M,185,Right,0,71.0,0.5700000000000001,66.0,64.0,66.0,62.0,,,,,,
190160,Rudolph Austin,73,M,183,Right,1,75.0,0.7000000000000001,67.0,65.0,79.0,72.0,,,,,,
190162,Andrea Mei,64,D,185,Right,0,68.0,0.38,46.0,52.0,68.0,64.0,,,,,,
190169,Dennis Telgenkamp,63,GK,192,Right,1,,,,,,,65.0,67.0,56.0,63.0,49.0,60.0
190179,David Cornell,55,GK,188,Right,0,,,,,,,54.0,55.0,58.0,59.0,47.0,52.0
190184,Chris Tierney,60,D,183,Left,0,47.0,0.55,57.0,60.0,64.0,65.0,,,,,,
190196,Zargo Touré,60,M,184,Right,0,61.0,0.26,50.0,40.0,66.0,66.0,,,,,,
190200,Tom Taiwo,61,M,173,Right,1,71.0,0.5,65.0,58.0,60.0,61.0,,,,,,
190202,Jokin Esparza,64,M,177,Right,1,76.0,0.58,55.0,73.0,50.0,51.0,,,,,,
190223,Balenziaga,65,D,176,Left,0,71.0,0.47000000000000003,66.0,66.0,63.0,64.0,,,,,,
190228,Zezinho,69,M,174,Left,0,75.0,0.67,61.0,71.0,42.0,56.0,,,,,,
190232,Fellipe Bastos,65,M,178,Right,0,62.0,0.64,68.0,70.0,67.0,69.0,,,,,,
190235,Jordan Clarke,60,D,183,Right,1,80.0,0.22,54.0,48.0,58.0,49.0,,,,,,
190243,Marwin Hitz,69,GK,192,Right,0,,,,,,,72.0,66.0,58.0,74.0,51.0,67.0
190244,João Paiva,62,A,174,Right,0,72.0,0.59,53.0,69.0,42.0,58.0,,,,,,
190245,Miro Varvodić,67,GK,191,Right,0,,,,,,,74.0,59.0,55.0,76.0,55.0,62.0
190247,John Brayford,71,D,173,Right,0,72.0,0.52,66.0,58.0,71.0,69.0,,,,,,
190248,Amadou Sidibe,63,M,173,Left,0,67.0,0.6,64.0,64.0,57.0,58.0,,,,,,
190254,Wesley Thomas,61,A,180,Right,1,77.0,0.53,41.0,59.0,47.0,60.0,,,,,,
190264,Iago Falqué,74,M,174,Left,1,79.0,0.67,70.0,81.0,43.0,42.0,,,,,,
190277,Eyong Enoh,72,M,174,Right,1,72.0,0.34,57.0,56.0,76.0,66.0,,,,,,
190286,Sergio Canales,77,M,176,Left,0,70.0,0.7000000000000001,72.0,84.0,46.0,43.0,,,,,,
190299,Jeff Goulding,58,A,188,Right,0,62.0,0.53,42.0,51.0,48.0,65.0,,,,,,
190311,Lyle Taylor,55,A,188,Right,1,77.0,0.48,51.0,57.0,53.0,54.0,,,,,,
190326,Freddy Mombongo-Dues,61,A,188,Right,0,58.0,0.56,36.0,47.0,54.0,66.0,,,,,,
190329,Sanna Nyassi,65,M,173,Right,1,89.0,0.67,56.0,65.0,45.0,49.0,,,,,,
190330,Nicola Rigoni,61,M,185,Right,0,63.0,0.54,60.0,60.0,57.0,63.0,,,,,,
190362,Teemu Pukki,70,A,180,Right,0,74.0,0.64,39.0,73.0,43.0,65.0,,,,,,
190412,Greg Janicki,61,D,191,Right,1,46.0,0.39,33.0,38.0,72.0,58.0,,,,,,
190413,Mac Kandji,64,A,193,Right,1,78.0,0.58,42.0,70.0,52.0,72.0,,,,,,
190416,Damien Le Tallec,65,A,185,Right,0,76.0,0.5700000000000001,41.0,70.0,47.0,70.0,,,,,,
190421,Goni,65,D,186,Right,0,55.0,0.24,56.0,49.0,68.0,64.0,,,,,,
190429,Johan Pettersson,56,M,182,Right,0,66.0,0.55,58.0,63.0,49.0,56.0,,,,,,
190430,Joe Bennett,66,D,177,Left,0,69.0,0.39,61.0,66.0,68.0,63.0,,,,,,
190432,Oier,64,D,178,Right,0,66.0,0.4,55.0,47.0,69.0,69.0,,,,,,
190445,Emmanuel Frimpong,71,M,178,Right,0,74.0,0.6,67.0,69.0,72.0,62.0,,,,,,
190446,Nathan Eccleston,63,A,178,Right,1,75.0,0.62,47.0,67.0,42.0,60.0,,,,,,
190450,Pavle Ninkov,70,D,181,Right,0,65.0,0.5700000000000001,71.0,69.0,70.0,63.0,,,,,,
190451,Nile Ranger,67,A,188,Right,0,72.0,0.66,40.0,69.0,49.0,69.0,,,,,,
190456,Nathaniel Clyne,71,D,175,Right,1,85.0,0.48,68.0,74.0,70.0,66.0,,,,,,
190460,Christian Eriksen,80,M,177,Right,0,82.0,0.71,74.0,79.0,46.0,55.0,,,,,,
190461,Björn Bergmann Sigurdarson,74,A,186,Right,1,80.0,0.67,47.0,70.0,60.0,79.0,,,,,,
190466,Reuben Noble-Lazarus,60,A,180,Left,0,72.0,0.51,50.0,64.0,48.0,60.0,,,,,,
190467,Diego de Buen,65,M,178,Right,0,78.0,0.62,61.0,62.0,61.0,52.0,,,,,,
190471,Bernard Parker,69,A,170,Left,0,79.0,0.61,62.0,72.0,45.0,66.0,,,,,,
190486,Juvhel Tsoumou,62,A,186,Right,1,76.0,0.56,47.0,59.0,48.0,70.0,,,,,,
190492,Joss Labadie,65,M,191,Right,0,72.0,0.54,67.0,63.0,67.0,60.0,,,,,,
190494,Daniel Opare,68,D,174,Right,1,90.0,0.53,66.0,70.0,66.0,69.0,,,,,,
190498,Luca Moscatiello,63,M,177,Left,1,65.0,0.59,67.0,63.0,47.0,40.0,,,,,,
190500,Lauri Dalla Valle,63,A,183,Right,1,78.0,0.61,48.0,62.0,46.0,61.0,,,,,,
190501,Nenad Krstičić,62,M,182,Right,0,69.0,0.53,61.0,64.0,55.0,60.0,,,,,,
190502,Grégory Sertic,67,M,183,Right,0,57.0,0.66,67.0,69.0,56.0,54.0,,,,,,
190504,Hope Akpan,64,M,185,Right,0,63.0,0.48,51.0,46.0,66.0,60.0,,,,,,
190505,Andrew Haworth,62,A,180,Right,1,81.0,0.58,52.0,63.0,40.0,55.0,,,,,,
190507,Etxeita,65,D,185,Right,0,60.0,0.31,43.0,47.0,69.0,69.0,,,,,,
190516,Yassine El Ghanassy,72,A,175,Right,1,86.0,0.59,62.0,81.0,50.0,58.0,,,,,,
190517,Reynaldo,68,A,172,Right,1,82.0,0.61,59.0,75.0,38.0,53.0,,,,,,
190518,Flamur Kastrati,64,A,184,Right,1,81.0,0.58,49.0,70.0,42.0,54.0,,,,,,
190520,Tony Jantschke,69,D,177,Right,0,74.0,0.52,66.0,70.0,67.0,66.0,,,,,,
190531,Eliaquim Mangala,72,D,187,Right,1,80.0,0.5,55.0,60.0,75.0,77.0,,,,,,
190535,Míchel,71,M,181,Right,0,77.0,0.66,68.0,73.0,53.0,60.0,,,,,,
190536,Osvaldo Martínez,70,M,167,Right,0,73.0,0.7000000000000001,70.0,72.0,45.0,60.0,,,,,,
190544,Adem Ljajić,76,M,182,Right,0,78.0,0.67,71.0,81.0,51.0,58.0,,,,,,
190545,Christian Dorda,63,D,182,Left,0,68.0,0.34,56.0,50.0,64.0,61.0,,,,,,
190547,Kamil Glik,71,D,190,Right,0,59.0,0.3,44.0,36.0,75.0,74.0,,,,,,
190549,Markus Henriksen,75,M,187,Right,0,73.0,0.68,71.0,73.0,74.0,68.0,,,,,,
190551,Marcus Tracy,63,A,185,Right,1,81.0,0.59,34.0,65.0,52.0,72.0,,,,,,
